epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,4570.59,1.43785,0.78713,1.42996,0.72291,0.753,0.75618,0.34097,2.02049,1.03065,1.97267,0.000534517,0.000534517,0.000534517
79,4627.58,1.42512,0.76818,1.41992,0.72263,0.76223,0.76292,0.34557,2.01471,0.99686,1.96913,0.000531471,0.000531471,0.000531471
80,4685.45,1.42374,0.77614,1.41641,0.70058,0.77113,0.75552,0.3541,2.00594,1.02956,1.96831,0.000528426,0.000528426,0.000528426
81,4742.8,1.41578,0.77364,1.41359,0.75249,0.7493,0.75695,0.34723,1.99239,1.01723,1.96681,0.000525381,0.000525381,0.000525381
82,4800.17,1.41478,0.76227,1.41883,0.71879,0.76861,0.74812,0.34692,2.00305,1.00652,1.97483,0.000522336,0.000522336,0.000522336
83,4857.14,1.43188,0.7712,1.42805,0.70486,0.76194,0.73493,0.34325,1.9733,0.97788,1.95313,0.00051929,0.00051929,0.00051929
84,4914.98,1.40899,0.7598,1.40853,0.72531,0.77927,0.73554,0.33726,2.00234,1.01232,1.94288,0.000516245,0.000516245,0.000516245
85,4972.04,1.40492,0.75322,1.39857,0.73298,0.76517,0.75268,0.34561,2.01139,1.01062,1.96067,0.0005132,0.0005132,0.0005132
86,5029.36,1.41388,0.75816,1.41931,0.74477,0.74826,0.76071,0.34377,2.01176,1.01658,1.98522,0.000510155,0.000510155,0.000510155
87,5086.5,1.40913,0.76319,1.40837,0.71405,0.74348,0.73048,0.35576,2.03529,1.0146,2.03173,0.000507109,0.000507109,0.000507109
88,5144.71,1.3989,0.75099,1.40223,0.7312,0.77223,0.77047,0.35935,1.99289,0.97219,1.96383,0.000504064,0.000504064,0.000504064
89,5202.14,1.38163,0.745,1.39212,0.69493,0.76554,0.73175,0.33024,2.02657,1.0347,1.98737,0.000501019,0.000501019,0.000501019
90,5259.69,1.39551,0.75912,1.39145,0.71184,0.76325,0.73614,0.32744,2.01976,1.00739,1.98968,0.000497974,0.000497974,0.000497974
91,5316.75,1.3693,0.73635,1.38476,0.77428,0.7341,0.76327,0.35904,1.98408,1.01357,1.96093,0.000494928,0.000494928,0.000494928
92,5375.01,1.38318,0.74419,1.40629,0.7343,0.7271,0.73579,0.34145,2.00372,0.99872,1.96001,0.000491883,0.000491883,0.000491883
93,5431.97,1.36909,0.73676,1.38998,0.71871,0.77805,0.75994,0.35589,2.00424,1.03075,1.97163,0.000488838,0.000488838,0.000488838
94,5489.08,1.39583,0.74661,1.39266,0.72641,0.79764,0.77686,0.35582,2.0079,1.01554,1.98731,0.000485793,0.000485793,0.000485793
95,5546.19,1.38197,0.74887,1.3912,0.69665,0.77833,0.74644,0.34946,1.98955,0.99822,1.97162,0.000482747,0.000482747,0.000482747
96,5604.23,1.37883,0.73075,1.39499,0.73857,0.76742,0.76178,0.34426,2.01949,1.02429,1.99399,0.000479702,0.000479702,0.000479702
97,5661.68,1.36404,0.74381,1.40184,0.73941,0.74393,0.76059,0.34214,2.00839,1.026,2.02046,0.000476657,0.000476657,0.000476657
