epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,3685.22,1.46291,0.77694,1.44062,0.70825,0.67444,0.67144,0.27786,2.01461,1.00363,1.91307,0.000534517,0.000534517,0.000534517
79,3732.33,1.44461,0.77147,1.4395,0.63483,0.67386,0.64645,0.27055,1.98068,0.96449,1.8908,0.000531471,0.000531471,0.000531471
80,3779.7,1.44688,0.77143,1.42981,0.7065,0.70217,0.66279,0.27223,2.00498,0.97971,1.90807,0.000528426,0.000528426,0.000528426
81,3827.51,1.47431,0.79563,1.45886,0.66602,0.71812,0.676,0.28107,2.01226,0.96569,1.90539,0.000525381,0.000525381,0.000525381
82,3874.15,1.47231,0.78474,1.44994,0.69286,0.70504,0.68819,0.27711,2.05352,1.00161,1.94444,0.000522336,0.000522336,0.000522336
83,3920.98,1.44369,0.77015,1.45851,0.68328,0.71137,0.6638,0.27659,2.03998,0.97905,1.94354,0.00051929,0.00051929,0.00051929
84,3967.6,1.44882,0.76749,1.4235,0.68353,0.70003,0.6705,0.26828,2.01236,0.95761,1.91933,0.000516245,0.000516245,0.000516245
85,4014.34,1.4363,0.76472,1.42038,0.63243,0.70365,0.64181,0.26099,2.01093,1.00448,1.90653,0.0005132,0.0005132,0.0005132
86,4060.92,1.43462,0.75972,1.41905,0.68229,0.7204,0.64935,0.26115,2.03582,0.97433,1.94859,0.000510155,0.000510155,0.000510155
87,4107.45,1.44917,0.77802,1.43349,0.68546,0.70708,0.66665,0.25371,2.04125,0.9691,1.93858,0.000507109,0.000507109,0.000507109
88,4153.95,1.41786,0.74776,1.4275,0.71473,0.67763,0.678,0.27141,2.03219,0.9684,1.98283,0.000504064,0.000504064,0.000504064
89,4200.93,1.44162,0.75694,1.44191,0.6738,0.6869,0.65479,0.27461,2.02418,0.95095,1.95205,0.000501019,0.000501019,0.000501019
90,4248.19,1.40355,0.74913,1.42261,0.67548,0.69226,0.65582,0.26243,2.05413,1.00239,1.97431,0.000497974,0.000497974,0.000497974
91,4296.86,1.44047,0.75712,1.43214,0.69421,0.71459,0.67981,0.27363,2.0397,0.98108,1.94204,0.000494928,0.000494928,0.000494928
92,4343.42,1.42945,0.74068,1.44557,0.66434,0.71778,0.65543,0.26481,2.02643,0.94933,1.9566,0.000491883,0.000491883,0.000491883
93,4389.92,1.40646,0.74072,1.41574,0.70451,0.70106,0.63311,0.24651,2.05901,1.00449,2.00542,0.000488838,0.000488838,0.000488838
94,4436.57,1.4227,0.7468,1.42329,0.66154,0.68223,0.62252,0.25221,2.05865,0.98606,1.98745,0.000485793,0.000485793,0.000485793
95,4483.04,1.39866,0.73895,1.40409,0.67444,0.68934,0.63718,0.26117,2.0409,0.97891,1.92663,0.000482747,0.000482747,0.000482747
96,4529.35,1.39733,0.73135,1.40556,0.66351,0.72675,0.6593,0.26512,2.05534,0.98315,1.94858,0.000479702,0.000479702,0.000479702
97,4575.9,1.4019,0.74173,1.40147,0.67904,0.68395,0.63933,0.25596,2.0476,0.97813,1.97821,0.000476657,0.000476657,0.000476657
98,4622.64,1.40597,0.7345,1.43193,0.69525,0.66409,0.66074,0.26851,2.02647,0.9844,1.95454,0.000473612,0.000473612,0.000473612
99,4669.29,1.38172,0.72903,1.39789,0.68008,0.71226,0.65384,0.26809,2.01009,0.94943,1.94471,0.000470566,0.000470566,0.000470566
100,4716.27,1.4144,0.72364,1.41136,0.64264,0.71409,0.64378,0.25882,2.02931,0.99993,1.95978,0.000467521,0.000467521,0.000467521
101,4765.35,1.41818,0.7345,1.41826,0.65115,0.71724,0.65851,0.27073,2.01931,0.95532,1.94448,0.000464476,0.000464476,0.000464476
102,4811.98,1.38736,0.71936,1.40269,0.66541,0.69784,0.63353,0.25185,2.04171,0.98097,1.97288,0.000461431,0.000461431,0.000461431
103,4858.69,1.39322,0.73379,1.41343,0.63935,0.68285,0.6503,0.26438,2.05106,1.00049,1.98572,0.000458386,0.000458386,0.000458386
104,4905.06,1.38296,0.71783,1.39456,0.69724,0.7126,0.66943,0.26914,2.06372,0.95653,2.00286,0.00045534,0.00045534,0.00045534
105,4951.77,1.37006,0.71685,1.38985,0.67313,0.6927,0.66561,0.26318,2.04967,0.95273,1.99302,0.000452295,0.000452295,0.000452295
106,4998.16,1.39211,0.72326,1.41443,0.65973,0.69666,0.67454,0.26266,2.04985,0.96482,1.99912,0.00044925,0.00044925,0.00044925
107,5044.6,1.38165,0.722,1.39952,0.67388,0.68834,0.66071,0.26386,2.04299,0.94695,1.99126,0.000446205,0.000446205,0.000446205
108,5091.11,1.38071,0.71328,1.40696,0.68259,0.69637,0.6728,0.28138,2.04169,0.93137,1.95267,0.000443159,0.000443159,0.000443159
109,5137.76,1.36422,0.69425,1.38125,0.67704,0.70205,0.65269,0.25905,2.03863,0.94942,1.96353,0.000440114,0.000440114,0.000440114
110,5184.49,1.36818,0.70437,1.39092,0.65688,0.73455,0.65892,0.26072,2.04379,0.95441,1.97085,0.000437069,0.000437069,0.000437069
111,5233.43,1.39052,0.72494,1.41307,0.6982,0.69349,0.6692,0.2705,2.04667,0.95546,1.96663,0.000434024,0.000434024,0.000434024
112,5280.57,1.37857,0.71703,1.3875,0.70027,0.70932,0.67228,0.27397,2.05298,0.92357,1.99187,0.000430978,0.000430978,0.000430978
113,5327.01,1.37289,0.70729,1.41189,0.68891,0.70026,0.64454,0.25808,2.0391,0.94855,1.97277,0.000427933,0.000427933,0.000427933
114,5373.52,1.37002,0.71765,1.41564,0.69985,0.67637,0.65637,0.26226,2.04301,0.99013,1.9866,0.000424888,0.000424888,0.000424888
115,5420.24,1.3634,0.70015,1.37651,0.68953,0.69245,0.65365,0.25905,2.08219,0.98754,1.98635,0.000421843,0.000421843,0.000421843
116,5466.67,1.34917,0.69883,1.38864,0.71328,0.69017,0.67035,0.26209,2.07395,0.9778,1.98746,0.000418797,0.000418797,0.000418797
117,5513.18,1.37374,0.71434,1.39256,0.68465,0.69548,0.64871,0.25232,2.06194,0.99176,1.98001,0.000415752,0.000415752,0.000415752
118,5559.84,1.36495,0.71475,1.38933,0.6688,0.70457,0.65853,0.26515,2.04291,0.99188,1.97015,0.000412707,0.000412707,0.000412707
119,5606.45,1.35841,0.69932,1.3881,0.70752,0.7076,0.65863,0.26669,2.02802,0.97536,1.97957,0.000409662,0.000409662,0.000409662
120,5653.03,1.35764,0.70172,1.40486,0.67308,0.71358,0.64769,0.25931,2.06381,0.94187,1.98929,0.000406616,0.000406616,0.000406616
121,5700.95,1.3348,0.69197,1.37935,0.67356,0.71442,0.64906,0.26069,2.07626,0.951,2.01324,0.000403571,0.000403571,0.000403571
122,5747.69,1.35323,0.70007,1.38274,0.67784,0.70045,0.66848,0.26792,2.05333,0.9628,2.01232,0.000400526,0.000400526,0.000400526
123,5794.68,1.3351,0.6905,1.36935,0.70156,0.66022,0.66073,0.26589,2.04419,0.95662,1.99074,0.000397481,0.000397481,0.000397481
124,5841.89,1.34693,0.69007,1.36779,0.70979,0.68313,0.67303,0.27249,2.03705,0.9484,1.96,0.000394435,0.000394435,0.000394435
125,5889.03,1.32199,0.6761,1.36232,0.67711,0.69467,0.64579,0.24524,2.05839,0.97629,2.02423,0.00039139,0.00039139,0.00039139
126,5935.98,1.34516,0.70108,1.38153,0.66115,0.66832,0.62942,0.24965,2.06113,0.97859,2.02178,0.000388345,0.000388345,0.000388345
127,5982.43,1.35049,0.69897,1.38249,0.70198,0.71183,0.64555,0.24923,2.05337,0.95169,1.99834,0.0003853,0.0003853,0.0003853
128,6028.76,1.35133,0.69228,1.38669,0.67914,0.68246,0.64858,0.25666,2.06146,0.96518,2.02416,0.000382255,0.000382255,0.000382255
129,6075.2,1.32618,0.67368,1.36652,0.66691,0.71094,0.64152,0.24618,2.04953,0.96573,1.99961,0.000379209,0.000379209,0.000379209
130,6121.79,1.34519,0.6916,1.38,0.67186,0.68486,0.62959,0.24723,2.05427,0.95965,2.01068,0.000376164,0.000376164,0.000376164
131,6169.41,1.32065,0.68144,1.35869,0.69775,0.67419,0.63301,0.24574,2.05138,0.97073,2.0347,0.000373119,0.000373119,0.000373119
132,6215.88,1.34527,0.68718,1.37213,0.69169,0.6703,0.63115,0.25007,2.06706,0.94383,2.0223,0.000370074,0.000370074,0.000370074
133,6262.24,1.31117,0.67787,1.36582,0.69857,0.69908,0.66206,0.2544,2.07061,0.97047,2.04001,0.000367028,0.000367028,0.000367028
134,6308.86,1.31188,0.6634,1.36455,0.67219,0.68536,0.64462,0.25725,2.06786,0.96544,2.03779,0.000363983,0.000363983,0.000363983
135,6355.69,1.3048,0.67042,1.35503,0.65148,0.71704,0.63566,0.24426,2.07118,0.9831,2.0467,0.000360938,0.000360938,0.000360938
136,6402.84,1.33437,0.68046,1.36577,0.6808,0.69068,0.64232,0.25465,2.05052,0.96185,1.98796,0.000357893,0.000357893,0.000357893
137,6449.49,1.32593,0.69055,1.36891,0.69677,0.68376,0.6709,0.26948,2.06388,0.95985,2.01116,0.000354847,0.000354847,0.000354847
138,6495.78,1.30831,0.66667,1.35951,0.6815,0.70038,0.68099,0.26393,2.05805,0.93687,2.04816,0.000351802,0.000351802,0.000351802
139,6542.18,1.33845,0.68941,1.38345,0.67799,0.68039,0.64811,0.25545,2.06288,0.95695,2.02512,0.000348757,0.000348757,0.000348757
140,6588.51,1.3192,0.68319,1.36489,0.65143,0.69772,0.62092,0.24311,2.07453,0.96479,2.04006,0.000345712,0.000345712,0.000345712
141,6636.75,1.30428,0.66755,1.35078,0.67976,0.67914,0.63357,0.2533,2.07084,0.95337,2.03742,0.000342666,0.000342666,0.000342666
142,6683.7,1.28883,0.6644,1.34251,0.67525,0.68196,0.62744,0.24822,2.07479,0.98157,2.02797,0.000339621,0.000339621,0.000339621
143,6730.48,1.30281,0.65355,1.34419,0.66442,0.69692,0.62172,0.23747,2.09592,0.95117,2.05332,0.000336576,0.000336576,0.000336576
144,6777.09,1.30788,0.66267,1.35653,0.65832,0.71067,0.64973,0.25156,2.06309,0.95929,2.03032,0.000333531,0.000333531,0.000333531
145,6823.41,1.30042,0.66105,1.35325,0.69596,0.66232,0.64242,0.2486,2.06233,0.98467,2.04339,0.000330485,0.000330485,0.000330485
146,6869.92,1.31009,0.66172,1.35312,0.66497,0.67308,0.64195,0.25549,2.06464,0.98029,2.0325,0.00032744,0.00032744,0.00032744
147,6916.46,1.29754,0.65346,1.34029,0.6719,0.69047,0.65116,0.25074,2.08687,0.96295,2.05647,0.000324395,0.000324395,0.000324395
148,6963.44,1.31722,0.66805,1.36575,0.68422,0.68366,0.63155,0.24536,2.08626,0.97402,2.03577,0.00032135,0.00032135,0.00032135
