epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1235.02,1.62601,1.00042,1.47554,0.71045,0.60981,0.64598,0.28593,1.92789,1.13134,1.76734,0.000644145,0.000644145,0.000644145
43,1264.05,1.61728,0.98608,1.46619,0.66679,0.65858,0.64875,0.28983,1.92993,1.10741,1.77435,0.0006411,0.0006411,0.0006411
44,1292.59,1.63326,0.99696,1.47329,0.63868,0.68796,0.6711,0.29116,1.92413,1.10455,1.76092,0.000638055,0.000638055,0.000638055
45,1320.48,1.59897,0.98143,1.47058,0.69253,0.67844,0.65327,0.27468,1.91273,1.07936,1.75366,0.000635009,0.000635009,0.000635009
46,1348.92,1.59856,0.96902,1.46494,0.62682,0.68384,0.63546,0.27554,1.89978,1.08559,1.75794,0.000631964,0.000631964,0.000631964
47,1377.34,1.61212,1.01767,1.48155,0.66212,0.63629,0.67163,0.28772,1.93204,1.17404,1.76758,0.000628919,0.000628919,0.000628919
48,1405.66,1.59756,0.97725,1.45754,0.71278,0.66656,0.6727,0.293,1.93045,1.09339,1.76513,0.000625874,0.000625874,0.000625874
49,1434.27,1.59676,0.97999,1.46643,0.68155,0.63864,0.6469,0.26927,1.93296,1.17775,1.77181,0.000622828,0.000622828,0.000622828
50,1463.25,1.5792,0.96822,1.44135,0.64867,0.66283,0.66354,0.28301,1.94249,1.1217,1.80094,0.000619783,0.000619783,0.000619783
51,1493.7,1.56253,0.94706,1.44607,0.63588,0.68998,0.65842,0.2724,1.94987,1.10924,1.77905,0.000616738,0.000616738,0.000616738
52,1522.69,1.57352,0.95412,1.44373,0.6213,0.68195,0.66148,0.28219,1.9163,1.1002,1.76123,0.000613693,0.000613693,0.000613693
53,1550.97,1.57301,0.93892,1.44326,0.67654,0.67755,0.65363,0.27057,1.9409,1.09128,1.78474,0.000610648,0.000610648,0.000610648
54,1579.3,1.55458,0.93461,1.4422,0.68673,0.64368,0.64059,0.27297,1.91504,1.11447,1.75945,0.000607602,0.000607602,0.000607602
55,1607.52,1.54978,0.91862,1.44131,0.66809,0.6938,0.66133,0.27032,1.94833,1.07805,1.80213,0.000604557,0.000604557,0.000604557
56,1635.72,1.54233,0.91438,1.42157,0.6085,0.66446,0.63564,0.27286,1.93125,1.09666,1.77819,0.000601512,0.000601512,0.000601512
57,1664.34,1.56167,0.93283,1.43362,0.65224,0.67815,0.62571,0.27017,1.95278,1.08111,1.80654,0.000598467,0.000598467,0.000598467
58,1693.17,1.54807,0.9235,1.42585,0.67711,0.65958,0.62035,0.25802,1.93852,1.09419,1.80395,0.000595421,0.000595421,0.000595421
59,1721.45,1.54911,0.90657,1.42366,0.70919,0.64922,0.64927,0.27057,1.94943,1.07738,1.78473,0.000592376,0.000592376,0.000592376
60,1749.03,1.54298,0.90473,1.4266,0.71726,0.68708,0.66566,0.28674,1.91306,1.08935,1.76901,0.000589331,0.000589331,0.000589331
61,1777.61,1.55925,0.91021,1.43325,0.59991,0.71906,0.64071,0.26376,1.91379,1.08694,1.7884,0.000586286,0.000586286,0.000586286
62,1806.55,1.54301,0.89858,1.41673,0.68245,0.67387,0.64698,0.27028,1.95221,1.0672,1.79589,0.00058324,0.00058324,0.00058324
63,1834.86,1.53152,0.89988,1.4281,0.61734,0.69324,0.64672,0.2862,1.95682,1.05313,1.79287,0.000580195,0.000580195,0.000580195
64,1863.51,1.52828,0.89943,1.42625,0.64605,0.66609,0.62708,0.26165,1.95673,1.11059,1.8085,0.00057715,0.00057715,0.00057715
65,1892.47,1.51452,0.88051,1.39876,0.67266,0.66359,0.64854,0.26809,1.93335,1.08051,1.79918,0.000574105,0.000574105,0.000574105
66,1920.29,1.52421,0.88278,1.43004,0.6702,0.67358,0.62986,0.26754,1.93767,1.0864,1.78724,0.000571059,0.000571059,0.000571059
67,1948.08,1.51514,0.87552,1.39578,0.68953,0.6924,0.6806,0.28647,1.94154,1.03961,1.78023,0.000568014,0.000568014,0.000568014
68,1976.35,1.51527,0.87712,1.40357,0.69361,0.66312,0.65769,0.276,1.92958,1.04637,1.78168,0.000564969,0.000564969,0.000564969
69,2004.72,1.51259,0.87898,1.40811,0.68737,0.66148,0.62599,0.26436,1.96437,1.11565,1.79464,0.000561924,0.000561924,0.000561924
70,2033.01,1.48869,0.85242,1.40306,0.65129,0.64923,0.64376,0.28177,1.97074,1.03198,1.81631,0.000558878,0.000558878,0.000558878
71,2062.57,1.50035,0.87981,1.40527,0.68248,0.68648,0.66818,0.28394,1.92849,1.04603,1.77116,0.000555833,0.000555833,0.000555833
72,2091.16,1.48833,0.86256,1.39051,0.69084,0.65864,0.63687,0.26082,1.93335,1.08311,1.80535,0.000552788,0.000552788,0.000552788
73,2119,1.50347,0.86694,1.38813,0.70129,0.68235,0.65476,0.26612,1.94722,1.04576,1.79194,0.000549743,0.000549743,0.000549743
74,2146.71,1.50515,0.86282,1.40329,0.68495,0.66017,0.63789,0.26657,1.96848,1.04864,1.8006,0.000546697,0.000546697,0.000546697
75,2174.95,1.51415,0.84163,1.39959,0.68137,0.64824,0.63582,0.26499,1.94552,1.06347,1.77482,0.000543652,0.000543652,0.000543652
76,2202.95,1.47033,0.83588,1.39143,0.66709,0.69422,0.67719,0.26919,1.95486,1.03973,1.79752,0.000540607,0.000540607,0.000540607
77,2230.75,1.4985,0.8524,1.39381,0.64694,0.7135,0.67484,0.28427,1.94157,1.04869,1.78177,0.000537562,0.000537562,0.000537562
78,2259.08,1.48913,0.83769,1.38401,0.66501,0.72224,0.66559,0.27641,1.95296,1.0274,1.78505,0.000534517,0.000534517,0.000534517
79,2286.65,1.47912,0.84656,1.38831,0.66423,0.68184,0.67701,0.27846,1.94717,1.04305,1.78255,0.000531471,0.000531471,0.000531471
80,2314.19,1.47908,0.83907,1.38428,0.68198,0.69666,0.64817,0.26702,1.94033,1.04421,1.7972,0.000528426,0.000528426,0.000528426
81,2342.46,1.48897,0.85084,1.40408,0.69915,0.6811,0.67286,0.27352,1.95754,1.04866,1.79056,0.000525381,0.000525381,0.000525381
82,2370.37,1.48397,0.83147,1.38849,0.6959,0.67756,0.66097,0.2681,1.96427,1.0145,1.77419,0.000522336,0.000522336,0.000522336
83,2398.4,1.48133,0.83443,1.40275,0.65762,0.69071,0.65647,0.2736,1.98976,1.03162,1.80717,0.00051929,0.00051929,0.00051929
84,2426.66,1.48794,0.83294,1.38189,0.65683,0.70289,0.67464,0.28039,1.98408,1.01843,1.81621,0.000516245,0.000516245,0.000516245
85,2454.79,1.46979,0.81897,1.37674,0.70084,0.64163,0.6633,0.27311,1.98674,1.05294,1.80297,0.0005132,0.0005132,0.0005132
